At. Num,Ion Charge,Ground Shells,Ground Level,Ionization Energy (eV),Uncertainty (eV)
101,+64,[Kr].4d,2D<3/2>,(4371),24
101,+65,[Ar].3d10.4s2.4p6,1S0,(4720),30
101,+66,[Ar].3d10.4s2.4p5,2P*<3/2>,(4800),40
101,+67,[Ar].3d10.4s2.4p4,3P<2>,(4890),40
101,+68,[Ar].3d10.4s2.4p3,*<3/2>,(4970),50
101,+69,[Ar].3d10.4s2.4p2,3P0,(5580),50
101,+70,[Ar].3d10.4s2.4p,2P*<1/2>,(5680),60
101,+71,[Ar].3d10.4s2,1S0,(5930),60
101,+72,[Ar].3d10.4s,2S<1/2>,(6030),70
101,+73,[Ar].3d10,1S0,(9430),90
101,+74,[Ar].3d9,2D<5/2>,(9620),90
101,+75,[Ar].3d8,3F<4>,(9810),100
101,+76,[Ar].3d7,4F<9/2>,(10020),110
101,+77,[Ar].3d6,<4>,(10220),120
101,+78,[Ar].3d5,<5/2>,(10410),120
101,+79,[Ar].3d4,5D0,(10930),140
101,+80,[Ar].3d3,4F<3/2>,(11130),150
101,+81,[Ar].3d2,3F<2>,(11350),160
101,+82,[Ar].3d,2D<3/2>,(11560),170
101,+83,[Ne].3s2.3p6,1S0,(12130),190
101,+84,[Ne].3s2.3p5,2P*<3/2>,(12310),200
101,+85,[Ne].3s2.3p4,3P<2>,(12500),220
101,+86,[Ne].3s2.3p3,2P*<3/2>,(12680),240
101,+87,[Ne].3s2.3p2,3P0,(14560),250
101,+88,[Ne].3s2.3p,2P*<1/2>,(14800),300
101,+89,[Ne].3s2,1S0,(15200),300
101,+90,[Ne].3s,2S<1/2>,(15400),300
101,+91,1s2.2s2.2p6,1S0,(31000),300
101,+92,1s2.2s2.2p5,2P*<3/2>,(31500),400
101,+93,1s2.2s2.2p4,3P<2>,(32000),400
101,+94,1s2.2s2.2p3,"(0,3/2)*<3/2>",(32500),400
101,+95,1s2.2s2.2p2,3P0,(39500),400
101,+96,1s2.2s2.2p,2P*<1/2>,(40100),400
101,+97,1s2.2s2,1S0,(41000),400
101,+98,1s2.2s,2S<1/2>,(41548),6
101,+99,1s2,1S0,(162066),7
101,+100,1s,2S<1/2>,(164764),7
102,0,[Rn].5f14.7s2,1S0,6.62621,0.00005
102,+1,[Rn].5f14.7s,2S<1/2>,(12.93),0.04
102,+2,[Rn].5f14,1S0,[25.8],0.4
102,+3,[Rn].5f13,2F*<7/2>,[41.5],0.4
102,+4,[Rn].5f12,3H<6>,(60.0),1.9
102,+5,[Rn].5f11,4I*<15/2>,(74.0),2.0
102,+6,[Rn].5f10,5I<8>,(97.0),2.0
102,+7,[Rn].5f9,6H*<15/2>,(119.0),2.1
102,+8,[Rn].5f8,7F<6>,(140.0),2.2
102,+9,[Rn].5f7,8S*<7/2>,(170.0),2.2
102,+10,[Rn].5f6,7F0,(187.0),2.4
102,+11,[Rn].5f5,6H*<5/2>,(216.0),2.5
102,+12,[Rn].5f4,5I<4>,(246),12
102,+13,[Hg].5f7.6p2,*,(267),14
102,+14,[Hg].5f7.6p,,(285),12
102,+15,[Hg].5f7,*,(312),16
102,+16,[Hg].5f6,,(341),17
102,+17,[Hg].5f5,*,(367),19
102,+18,[Hg].5f4,,(394),20
102,+19,[Hg].5f3,*,(422),21
102,+20,[Hg].5f2,,(448),22
102,+21,[Hg].5f,2F*<5/2>,(475),24
102,+22,[Xe].4f14.5d10.6s2,1S0,(496),4
102,+23,[Xe].4f14.5d10.6s,2S<1/2>,(520),4
102,+24,[Xe].4f14.5d10,1S0,(701),4
102,+25,[Xe].4f14.5d9,2D<5/2>,(734),4
102,+26,[Xe].4f14.5d8,3F<4>,(768),4
102,+27,[Xe].4f14.5d7,4F<9/2>,(805),4
102,+28,[Xe].4f14.5d6,5D<4>,(840),4
102,+29,[Xe].4f14.5d5,6S<5/2>,(875),4
102,+30,[Xe].4f14.5d4,5D0,(934),4
102,+31,[Xe].4f14.5d3,4F<3/2>,(969),4
102,+32,[Xe].4f14.5d2,3F<2>,(1010),4
102,+33,[Xe].4f14.5d,2D<3/2>,(1045),5
102,+34,[Xe].4f14,1S0,(1220),60
102,+35,[Cd].4f14.5p5,2P*<3/2>,(1260),60
102,+36,[Cd].4f14.5p4,3P<2>,(1300),70
102,+37,[Cd].4f14.5p3,2P*<3/2>,(1350),70
102,+38,[Cd].4f14.5p2,3P0,(1500),70
102,+39,[Cd].4f14.5p,2P*<1/2>,(1550),80
102,+40,[Cd].4f14,1S0,(1680),80
102,+41,[Kr].4d10.4f14.5s,2S<1/2>,(1730),90
102,+42,[Kr].4d10.4f14,1S0,(1920),100
102,+43,[Kr].4d10.4f13,2F*<7/2>,(2010),100
102,+44,[Kr].4d10.4f12,,(2110),110
102,+45,[Kr].4d10.4f11,4I*<15/2>,(2200),110
102,+46,[Kr].4d10.4f10,5I<8>,(2290),110
102,+47,[Kr].4d10.4f9,6H*<15/2>,(2380),120
102,+48,[Kr].4d10.4f8,7F<6>,(2470),120
102,+49,[Kr].4d10.4f7,8S*<7/2>,(2570),120
102,+50,[Kr].4d10.4f6,7F0,(2680),140
102,+51,[Kr].4d10.4f5,6H*<5/2>,(2760),140
102,+52,[Kr].4d10.4f4,5I<4>,(2860),150
102,+53,[Kr].4d10.4f3,4I*<9/2>,(2950),150
102,+54,[Kr].4d10.4f2,3H<4>,(3050),150
102,+55,[Kr].4d10.4f,2F*<5/2>,(3140),160
102,+56,[Kr].4d10,1S0,(3627),5
102,+57,[Kr].4d9,2D<5/2>,(3705),6
102,+58,[Kr].4d8,3F<4>,(3790),6
102,+59,[Kr].4d7,4F<9/2>,(3878),7
102,+60,[Kr].4d6,5D<4>,(3962),10
102,+61,[Kr].4d5,<5/2>,(4045),12
102,+62,[Kr].4d4,5D0,(4234),15
102,+63,[Kr].4d3,4F<3/2>,(4320),19
102,+64,[Kr].4d2,3F<2>,(4413),24
102,+65,[Kr].4d,2D<3/2>,(4500),30
102,+66,[Ar].3d10.4s2.4p6,1S0,(4850),40
102,+67,[Ar].3d10.4s2.4p5,2P*<3/2>,(4930),40
102,+68,[Ar].3d10.4s2.4p4,3P<2>,(5030),50
102,+69,[Ar].3d10.4s2.4p3,*<3/2>,(5110),50
102,+70,[Ar].3d10.4s2.4p2,3P0,(5750),60
102,+71,[Ar].3d10.4s2.4p,2P*<1/2>,(5850),60
102,+72,[Ar].3d10.4s2,1S0,(6110),70
102,+73,[Ar].3d10.4s,2S<1/2>,(6210),90
102,+74,[Ar].3d10,1S0,(9680),90
102,+75,[Ar].3d9,2D<5/2>,(9860),100
102,+76,[Ar].3d8,3F<4>,(10060),110
102,+77,[Ar].3d7,4F<9/2>,(10270),120
102,+78,[Ar].3d6,<4>,(10470),120
102,+79,[Ar].3d5,<5/2>,(10660),140
102,+80,[Ar].3d4,5D0,(11200),150
102,+81,[Ar].3d3,4F<3/2>,(11410),160
102,+82,[Ar].3d2,3F<2>,(11630),170
102,+83,[Ar].3d,2D<3/2>,(11840),190
102,+84,[Ne].3s2.3p6,1S0,(12420),200
102,+85,[Ne].3s2.3p5,2P*<3/2>,(12600),220
102,+86,[Ne].3s2.3p4,3P<2>,(12800),240
102,+87,[Ne].3s2.3p3,2P*<3/2>,(12980),250
102,+88,[Ne].3s2.3p2,3P0,(15000),300
102,+89,[Ne].3s2.3p,2P*<1/2>,(15200),300
102,+90,[Ne].3s2,1S0,(15600),300
102,+91,[Ne].3s,2S<1/2>,(15800),300
102,+92,1s2.2s2.2p6,1S0,(31700),400
102,+93,1s2.2s2.2p5,2P*<3/2>,(32200),400
102,+94,1s2.2s2.2p4,3P<2>,(32700),400
102,+95,1s2.2s2.2p3,"(0,3/2)*<3/2>",(33200),400
102,+96,1s2.2s2.2p2,3P0,(40500),400
102,+97,1s2.2s2.2p,2P*<1/2>,(41200),400
102,+98,1s2.2s2,1S0,(42100),500
102,+99,1s2.2s,2S<1/2>,(42632),6
102,+100,1s2,1S0,(166050),7
102,+101,1s,2S<1/2>,(168804),7
103,0,[Rn].5f14.7s2.7p,2P*<1/2>,4.96,0.05
103,+1,[Rn].5f14.7s2,1S0,(14.54),0.04
103,+2,[Rn].5f14.7s,2S<1/2>,(21.80),0.04
103,+3,[Rn].5f14,1S0,[43.6],0.4
103,+4,[Rn].5f13,2F*<7/2>,(56.0),1.9
103,+5,[Rn].5f12,3H<6>,(80.0),2.0
103,+6,[Rn].5f11,4I*<15/2>,(96.0),2.0
103,+7,[Rn].5f10,5I<8>,(121.0),2.1
103,+8,[Rn].5f9,6H*<15/2>,(143.0),2.2
103,+9,[Rn].5f8,7F<6>,(165.0),2.2
103,+10,[Rn].5f7,8S*<7/2>,(197.0),2.4
103,+11,[Rn].5f6,7F0,(216.0),2.5
103,+12,[Rn].5f5,6H*<5/2>,(244),3
103,+13,[Rn].5f4,5I<4>,(269),14
103,+14,[Hg].5f8.6p,*,(290),15
103,+15,[Hg].5f8,,(322),12
103,+16,[Hg].5f7,*,(344),17
103,+17,[Hg].5f6,,(374),19
103,+18,[Hg].5f5,*,(403),20
103,+19,[Hg].5f4,,(431),21
103,+20,[Hg].5f3,*,(459),24
103,+21,[Hg].5f2,,(487),25
103,+22,[Hg].5f,2F*<5/2>,(510),30
103,+23,[Xe].4f14.5d10.5f.6s,*,(540),30
103,+24,[Xe].4f14.5d10.5f,2F*<5/2>,(560),30
103,+25,[Xe].4f14.5d10,1S0,(745),4
103,+26,[Xe].4f14.5d9,2D<5/2>,(779),4
103,+27,[Xe].4f14.5d8,3F<4>,(814),4
103,+28,[Xe].4f14.5d7,4F<9/2>,(852),4
103,+29,[Xe].4f14.5d6,5D<4>,(888),4
103,+30,[Xe].4f14.5d5,6S<5/2>,(922),4
103,+31,[Xe].4f14.5d4,5D0,(985),4
103,+32,[Xe].4f14.5d3,4F<3/2>,(1020),4
103,+33,[Xe].4f14.5d2,3F<2>,(1061),5
103,+34,[Xe].4f14.5d,2D<3/2>,(1098),5
103,+35,[Xe].4f14,1S0,(1280),60
103,+36,[Cd].4f14.5p5,2P*<3/2>,(1320),70
103,+37,[Cd].4f14.5p4,3P<2>,(1360),70
103,+38,[Cd].4f14.5p3,2P*<3/2>,(1410),70
103,+39,[Cd].4f14.5p2,3P0,(1570),80
103,+40,[Cd].4f14.5p,2P*<1/2>,(1620),80
103,+41,[Cd].4f14,1S0,(1760),90
103,+42,[Kr].4d10.4f14.5s,2S<1/2>,(1810),90
103,+43,[Kr].4d10.4f14,1S0,(2010),100
103,+44,[Kr].4d10.4f13,2F*<7/2>,(2100),110
103,+45,[Kr].4d10.4f12,,(2190),110
103,+46,[Kr].4d10.4f11,4I*<15/2>,(2290),110
103,+47,[Kr].4d10.4f10,5I<8>,(2380),120
103,+48,[Kr].4d10.4f9,6H*<15/2>,(2470),120
103,+49,[Kr].4d10.4f8,7F<6>,(2570),120
103,+50,[Kr].4d10.4f7,8S*<7/2>,(2670),140
103,+51,[Kr].4d10.4f6,7F0,(2780),140
103,+52,[Kr].4d10.4f5,6H*<5/2>,(2860),150
103,+53,[Kr].4d10.4f4,5I<4>,(2960),150
103,+54,[Kr].4d10.4f3,4I*<9/2>,(3060),150
103,+55,[Kr].4d10.4f2,3H<4>,(3150),160
103,+56,[Kr].4d10.4f,2F*<5/2>,(3250),160
103,+57,[Kr].4d10,1S0,(3741),6
103,+58,[Kr].4d9,2D<5/2>,(3821),6
103,+59,[Kr].4d8,3F<4>,(3906),7
103,+60,[Kr].4d7,4F<9/2>,(3996),10
103,+61,[Kr].4d6,5D<4>,(4082),12
103,+62,[Kr].4d5,<5/2>,(4165),15
103,+63,[Kr].4d4,5D0,(4360),19
103,+64,[Kr].4d3,4F<3/2>,(4448),24
103,+65,[Kr].4d2,3F<2>,(4540),30
103,+66,[Kr].4d,2D<3/2>,(4630),40
103,+67,[Ar].3d10.4s2.4p6,1S0,(4990),40
103,+68,[Ar].3d10.4s2.4p5,2P*<3/2>,(5070),50
103,+69,[Ar].3d10.4s2.4p4,3P<2>,(5160),50
103,+70,[Ar].3d10.4s2.4p3,*<3/2>,(5250),60
103,+71,[Ar].3d10.4s2.4p2,3P0,(5920),60
103,+72,[Ar].3d10.4s2.4p,2P*<1/2>,(6030),70
103,+73,[Ar].3d10.4s2,1S0,(6290),90
103,+74,[Ar].3d10.4s,2S<1/2>,(6390),90
103,+75,[Ar].3d10,1S0,(9920),100
103,+76,[Ar].3d9,2D<5/2>,(10110),110
103,+77,[Ar].3d8,3F<4>,(10310),120
103,+78,[Ar].3d7,4F<9/2>,(10520),120
103,+79,[Ar].3d6,<4>,(10720),140
103,+80,[Ar].3d5,<5/2>,(10920),150
103,+81,[Ar].3d4,5D0,(11470),160
103,+82,[Ar].3d3,4F<3/2>,(11680),170
103,+83,[Ar].3d2,3F<2>,(11910),190
103,+84,[Ar].3d,2D<3/2>,(12120),200
103,+85,[Ne].3s2.3p6,1S0,(12710),220
103,+86,[Ne].3s2.3p5,2P*<3/2>,(12890),240
103,+87,[Ne].3s2.3p4,3P<2>,(13090),250
103,+88,[Ne].3s2.3p3,2P*<3/2>,(13300),300
103,+89,[Ne].3s2.3p2,3P0,(15300),300
103,+90,[Ne].3s2.3p,2P*<1/2>,(15600),300
103,+91,[Ne].3s2,1S0,(16000),300
103,+92,[Ne].3s,2S<1/2>,(16200),400
103,+93,1s2.2s2.2p6,1S0,(32400),400
103,+94,1s2.2s2.2p5,2P*<3/2>,(32900),400
103,+95,1s2.2s2.2p4,3P<2>,(33400),400
103,+96,1s2.2s2.2p3,"(0,3/2)*<3/2>",(33900),400
103,+97,1s2.2s2.2p2,3P0,(41600),400
103,+98,1s2.2s2.2p,2P*<1/2>,(42300),500
103,+99,1s2.2s2,1S0,(43200),500
103,+100,1s2.2s,2S<1/2>,(43759),6
103,+101,1s2,1S0,(170116),8
103,+102,1s,2S<1/2>,(172928),9
104,0,[Rn].5f14.6d2.7s2,3F<2>,(6.02),0.04
104,+1,[Rn].5f14.6d.7s2,2D<3/2>,(14.35),0.04
104,+2,[Rn].5f14.7s2,1S0,(23.84),0.04
104,+3,[Rn].5f14.7s,2S<1/2>,(31.87),0.04
104,+4,[Rn].5f14,1S0,(64.0),1.9
104,+5,[Rn].5f13,2F*<7/2>,(77.0),2.0
104,+6,[Rn].5f12,3H<6>,(102.0),2.0
104,+7,[Rn].5f11,4I*<15/2>,(119.0),2.1
104,+8,[Rn].5f10,5I<8>,(146.1),2.2
104,+9,[Rn].5f9,6H*<15/2>,(169.0),2.2
104,+10,[Rn].5f8,7F<6>,(193.0),2.4
104,+11,[Rn].5f7,8S*<7/2>,(225.0),2.5
104,+12,[Rn].5f6,7F0,(244),3
104,+13,[Rn].5f5,6H*<5/2>,(275),3
104,+14,[Rn].5f4,5I<4>,,
104,+26,[Xe].4f14.5d10,1S0,(791),4
104,+27,[Xe].4f14.5d9,2D<5/2>,(825),4
104,+28,[Xe].4f14.5d8,3F<4>,(860),4
104,+29,[Xe].4f14.5d7,4F<9/2>,(899),4
104,+30,[Xe].4f14.5d6,5D<4>,(936),4
104,+31,[Xe].4f14.5d5,6S<5/2>,(972),4
104,+32,[Xe].4f14.5d4,5D0,(1036),4
104,+33,[Xe].4f14.5d3,4F<3/2>,(1073),5
104,+34,[Xe].4f14.5d2,3F<2>,(1114),5
104,+35,[Xe].4f14.5d,2D<3/2>,(1151),5
104,+36,[Xe].4f14,1S0,,
104,+37,[Cd].4f14.5p5,2P*<3/2>,,
104,+38,[Cd].4f14.5p4,3P<2>,,
104,+39,[Cd].4f14.5p3,2P*<3/2>,,
104,+40,[Cd].4f14.5p2,3P0,,
104,+41,[Cd].4f14.5p,2P*<1/2>,,
104,+42,[Cd].4f14,1S0,,
104,+43,[Kr].4d10.4f14.5s,2S<1/2>,,
104,+44,[Kr].4d10.4f14,1S0,,
104,+45,[Kr].4d10.4f13,2F*<7/2>,,
104,+46,[Kr].4d10.4f12,,,
104,+47,[Kr].4d10.4f11,4I*<15/2>,,
104,+48,[Kr].4d10.4f10,5I<8>,,
104,+49,[Kr].4d10.4f9,6H*<15/2>,,
104,+50,[Kr].4d10.4f8,7F<6>,,
104,+51,[Kr].4d10.4f7,8S*<7/2>,,
104,+52,[Kr].4d10.4f6,7F0,,
104,+53,[Kr].4d10.4f5,6H*<5/2>,,
104,+54,[Kr].4d10.4f4,5I<4>,,
104,+55,[Kr].4d10.4f3,4I*<9/2>,,
104,+56,[Kr].4d10.4f2,3H<4>,,
104,+57,[Kr].4d10.4f,2F*<5/2>,,
104,+58,[Kr].4d10,1S0,(3857),6
104,+59,[Kr].4d9,2D<5/2>,(3938),7
104,+60,[Kr].4d8,3F<4>,(4025),10
104,+61,[Kr].4d7,4F<9/2>,(4116),12
104,+62,[Kr].4d6,5D<4>,(4203),15
104,+63,[Kr].4d5,<5/2>,(4287),19
104,+64,[Kr].4d4,5D0,(4489),24
104,+65,[Kr].4d3,4F<3/2>,(4580),30
104,+66,[Kr].4d2,3F<2>,(4670),40
104,+67,[Kr].4d,2D<3/2>,(4760),40
104,+68,[Ar].3d10.4s2.4p6,1S0,(5130),50
104,+69,[Ar].3d10.4s2.4p5,2P*<3/2>,(5210),50
104,+70,[Ar].3d10.4s2.4p4,3P<2>,(5300),60
104,+71,[Ar].3d10.4s2.4p3,*<3/2>,(5390),60
104,+72,[Ar].3d10.4s2.4p2,3P0,(6100),70
104,+73,[Ar].3d10.4s2.4p,2P*<1/2>,(6200),90
104,+74,[Ar].3d10.4s2,1S0,(6470),90
104,+75,[Ar].3d10.4s,2S<1/2>,(6570),100
104,+76,[Ar].3d10,1S0,(10170),110
104,+77,[Ar].3d9,2D<5/2>,(10360),120
104,+78,[Ar].3d8,3F<4>,(10560),120
104,+79,[Ar].3d7,4F<9/2>,(10780),140
104,+80,[Ar].3d6,<4>,(10980),150
104,+81,[Ar].3d5,<5/2>,(11180),160
104,+82,[Ar].3d4,5D0,(11750),170
104,+83,[Ar].3d3,4F<3/2>,(11960),190
104,+84,[Ar].3d2,3F<2>,(12200),200
104,+85,[Ar].3d,2D<3/2>,(12410),220
104,+86,[Ne].3s2.3p6,1S0,(13010),240
104,+87,[Ne].3s2.3p5,2P*<3/2>,(13190),250
104,+88,[Ne].3s2.3p4,3P<2>,(13400),300
104,+89,[Ne].3s2.3p3,2P*<3/2>,(13600),300
104,+90,[Ne].3s2.3p2,3P0,(15800),300
104,+91,[Ne].3s2.3p,2P*<1/2>,(16000),300
104,+92,[Ne].3s2,1S0,(16400),400
104,+93,[Ne].3s,2S<1/2>,(16700),400
104,+94,1s2.2s2.2p6,1S0,(33100),400
104,+95,1s2.2s2.2p5,2P*<3/2>,(33600),400
104,+96,1s2.2s2.2p4,3P<2>,(34100),400
104,+97,1s2.2s2.2p3,"(0,3/2)*<3/2>",(34600),400
104,+98,1s2.2s2.2p2,3P0,(42700),500
104,+99,1s2.2s2.2p,2P*<1/2>,(43400),500
104,+100,1s2.2s2,1S0,(44300),500
104,+101,1s2.2s,2S<1/2>,,
104,+102,1s2,1S0,(174265),9
104,+103,1s,2S<1/2>,(177142),9
105,0,[Rn].5f14.6d3.7s2,4F<3/2>,(6.8),0.5
105,+1,[Rn].5f14.6d2.7s2,3F<2>,(14.0),1.6
105,+2,[Rn].5f14.6d2.7s,<3/2>,(23.1),1.6
105,+3,[Rn].5f14.6d2,<2>,(33.0),1.7
105,+4,[Rn].5f14.6d,2D<3/2>,(43.0),1.9
105,+5,[Rn].5f14,1S0,(86.0),2.0
105,+6,[Rn].5f13,2F*<7/2>,(98.9),2.0
105,+7,[Rn].5f12,3H<6>,(126.0),2.1
105,+8,[Rn].5f11,4I*<15/2>,(145.1),2.2
105,+9,[Rn].5f10,5I<8>,(172.0),2.2
105,+10,[Rn].5f9,6H*<15/2>,(196.0),2.4
105,+11,[Rn].5f8,7F<6>,(220.9),2.5
105,+12,[Rn].5f7,8S*<7/2>,(254),3
105,+13,[Rn].5f6,7F0,(274),3
105,+14,[Rn].5f5,6H*<5/2>,(307),3
105,+15,[Rn].5f4,5I<4>,,
105,+27,[Xe].4f14.5d10,1S0,(838),4
105,+28,[Xe].4f14.5d9,2D<5/2>,(872),4
105,+29,[Xe].4f14.5d8,3F<4>,(908),4
105,+30,[Xe].4f14.5d7,4F<9/2>,(948),4
105,+31,[Xe].4f14.5d6,5D<4>,(985),4
105,+32,[Xe].4f14.5d5,6S<5/2>,(1022),4
105,+33,[Xe].4f14.5d4,5D0,(1089),5
105,+34,[Xe].4f14.5d3,4F<3/2>,(1126),5
105,+35,[Xe].4f14.5d2,3F<2>,(1168),5
105,+36,[Xe].4f14.5d,2D<3/2>,(1207),5
105,+37,[Xe].4f14,1S0,,
105,+38,[Cd].4f14.5p5,2P*<3/2>,,
105,+39,[Cd].4f14.5p4,3P<2>,,
105,+40,[Cd].4f14.5p3,2P*<3/2>,,
105,+41,[Cd].4f14.5p2,3P0,,
105,+42,[Cd].4f14.5p,2P*<1/2>,,
105,+43,[Cd].4f14,1S0,,
105,+44,[Kr].4d10.4f14.5s,2S<1/2>,,
105,+45,[Kr].4d10.4f14,1S0,,
105,+46,[Kr].4d10.4f13,2F*<7/2>,,
105,+47,[Kr].4d10.4f12,,,
105,+48,[Kr].4d10.4f11,4I*<15/2>,,
105,+49,[Kr].4d10.4f10,5I<8>,,
105,+50,[Kr].4d10.4f9,6H*<15/2>,,
105,+51,[Kr].4d10.4f8,7F<6>,,
105,+52,[Kr].4d10.4f7,8S*<7/2>,,
105,+53,[Kr].4d10.4f6,7F0,,
105,+54,[Kr].4d10.4f5,6H*<5/2>,,
105,+55,[Kr].4d10.4f4,5I<4>,,
105,+56,[Kr].4d10.4f3,4I*<9/2>,,
105,+57,[Kr].4d10.4f2,3H<4>,,
105,+58,[Kr].4d10.4f,2F*<5/2>,,
105,+59,[Kr].4d10,1S0,(3975),7
105,+60,[Kr].4d9,2D<5/2>,(4057),10
105,+61,[Kr].4d8,3F<4>,(4145),12
105,+62,[Kr].4d7,4F<9/2>,(4237),15
105,+63,[Kr].4d6,5D<4>,(4326),19
105,+64,[Kr].4d5,<5/2>,(4411),24
105,+65,[Kr].4d4,5D0,(4620),30
105,+66,[Kr].4d3,4F<3/2>,(4710),40
105,+67,[Kr].4d2,3F<2>,(4810),40
105,+68,[Kr].4d,2D<3/2>,(4900),50
105,+69,[Ar].3d10.4s2.4p6,1S0,(5260),50
105,+70,[Ar].3d10.4s2.4p5,2P*<3/2>,(5350),60
105,+71,[Ar].3d10.4s2.4p4,3P<2>,(5450),60
105,+72,[Ar].3d10.4s2.4p3,*<3/2>,(5530),70
105,+73,[Ar].3d10.4s2.4p2,3P0,(6280),90
105,+74,[Ar].3d10.4s2.4p,2P*<1/2>,(6380),90
105,+75,[Ar].3d10.4s2,1S0,(6650),100
105,+76,[Ar].3d10.4s,2S<1/2>,(6760),110
105,+77,[Ar].3d10,1S0,(10420),120
105,+78,[Ar].3d9,2D<5/2>,(10610),120
105,+79,[Ar].3d8,3F<4>,(10820),140
105,+80,[Ar].3d7,4F<9/2>,(11040),150
105,+81,[Ar].3d6,<4>,(11240),160
105,+82,[Ar].3d5,<5/2>,(11440),170
105,+83,[Ar].3d4,5D0,(12040),190
105,+84,[Ar].3d3,4F<3/2>,(12250),200
105,+85,[Ar].3d2,3F<2>,(12480),220
105,+86,[Ar].3d,2D<3/2>,(12700),240
105,+87,[Ne].3s2.3p6,1S0,(13300),250
105,+88,[Ne].3s2.3p5,2P*<3/2>,(13500),300
105,+89,[Ne].3s2.3p4,3P<2>,(13700),300
105,+90,[Ne].3s2.3p3,2P*<3/2>,(13900),300
105,+91,[Ne].3s2.3p2,3P0,(16200),300
105,+92,[Ne].3s2.3p,2P*<1/2>,(16400),400
105,+93,[Ne].3s2,1S0,(16900),400
105,+94,[Ne].3s,2S<1/2>,(17100),400
105,+95,1s2.2s2.2p6,1S0,(33800),400
105,+96,1s2.2s2.2p5,2P*<3/2>,(34300),400
105,+97,1s2.2s2.2p4,3P<2>,(34800),400
105,+98,1s2.2s2.2p3,"(0,3/2)*<3/2>",(35300),500
105,+99,1s2.2s2.2p2,3P0,(43800),500
105,+100,1s2.2s2.2p,2P*<1/2>,(44500),500
105,+101,1s2.2s2,1S0,(45400),500
105,+102,1s2.2s,2S<1/2>,,
105,+103,1s2,1S0,(178505),10
105,+104,1s,2S<1/2>,(181445),10
106,0,[Rn].5f14.6d4.7s2,0,[7.8],0.5
106,+1,[Rn].5f14.6d3.7s2,4F<3/2>,[17.1],0.5
106,+2,[Rn].5f14.6d3.7s,<1>,[25.8],0.5
106,+3,[Rn].5f14.6d3,<3/2>,[35.5],0.5
106,+4,[Rn].5f14.6d2,<2>,[47.2],0.5
106,+5,[Rn].5f14.6d,2D<3/2>,[59.3],0.5
106,+6,[Rn].5f14,1S0,(109.0),2.0
106,+7,[Rn].5f13,2F*<7/2>,(122.0),2.1
106,+8,[Rn].5f12,3H<6>,(152.0),2.2
106,+9,[Rn].5f11,4I*<15/2>,(170.0),2.2
106,+10,[Rn].5f10,5I<8>,(200.0),2.4
106,+11,[Rn].5f9,6H*<15/2>,(224.0),2.5
106,+12,[Rn].5f8,7F<6>,(251),3
106,+13,[Rn].5f7,8S*<7/2>,(285),3
106,+14,[Rn].5f6,7F0,(306),3
106,+15,[Rn].5f5,6H*<5/2>,(339),3
106,+16,[Rn].5f4,5I<4>,,
106,+28,[Xe].4f14.5d10,1S0,(885),4
106,+29,[Xe].4f14.5d9,2D<5/2>,(921),4
106,+30,[Xe].4f14.5d8,3F<4>,(958),4
106,+31,[Xe].4f14.5d7,4F<9/2>,(998),4
106,+32,[Xe].4f14.5d6,5D<4>,(1036),4
106,+33,[Xe].4f14.5d5,6S<5/2>,(1073),5
106,+34,[Xe].4f14.5d4,5D0,(1143),5
106,+35,[Xe].4f14.5d3,4F<3/2>,(1181),5
106,+36,[Xe].4f14.5d2,3F<2>,(1223),5
106,+37,[Xe].4f14.5d,2D<3/2>,(1263),4
106,+38,[Xe].4f14,1S0,,
106,+39,[Cd].4f14.5p5,2P*<3/2>,,
106,+40,[Cd].4f14.5p4,3P<2>,,
106,+41,[Cd].4f14.5p3,2P*<3/2>,,
106,+42,[Cd].4f14.5p2,3P0,,
106,+43,[Cd].4f14.5p,2P*<1/2>,,
106,+44,[Cd].4f14,1S0,,
106,+45,[Kr].4d10.4f14.5s,2S<1/2>,,
106,+46,[Kr].4d10.4f14,1S0,,
106,+47,[Kr].4d10.4f13,2F*<7/2>,,
106,+48,[Kr].4d10.4f12,,,
106,+49,[Kr].4d10.4f11,4I*<15/2>,,
106,+50,[Kr].4d10.4f10,5I<8>,,
106,+51,[Kr].4d10.4f9,6H*<15/2>,,
106,+52,[Kr].4d10.4f8,7F<6>,,
106,+53,[Kr].4d10.4f7,8S*<7/2>,,
106,+54,[Kr].4d10.4f6,7F0,,
106,+55,[Kr].4d10.4f5,6H*<5/2>,,
106,+56,[Kr].4d10.4f4,5I<4>,,
106,+57,[Kr].4d10.4f3,4I*<9/2>,,
106,+58,[Kr].4d10.4f2,3H<4>,,
106,+59,[Kr].4d10.4f,2F*<5/2>,,
106,+60,[Kr].4d10,1S0,(4095),10
106,+61,[Kr].4d9,2D<5/2>,(4178),12
106,+62,[Kr].4d8,3F<4>,(4267),15
106,+63,[Kr].4d7,4F<9/2>,(4360),19
106,+64,[Kr].4d6,5D<4>,(4450),24
106,+65,[Kr].4d5,<5/2>,(4540),30
106,+66,[Kr].4d4,5D0,(4750),40
106,+67,[Kr].4d3,4F<3/2>,(4840),40
106,+68,[Kr].4d2,3F<2>,(4940),50
106,+69,[Kr].4d,2D<3/2>,(5030),50
106,+70,[Ar].3d10.4s2.4p6,1S0,(5410),60
106,+71,[Ar].3d10.4s2.4p5,2P*<3/2>,(5490),60
